Eval num episodes,Eval avg final dist,Eval success ratio,Eval final l2 distance Mean,Eval final l2 distance Std,Eval final l2 distance Max,Eval final l2 distance Min,Eval final shaped distance Mean,Eval final shaped distance Std,Eval final shaped distance Max,Eval final shaped distance Min,Eval l2 distance Mean,Eval l2 distance Std,Eval l2 distance Max,Eval l2 distance Min,Eval shaped_distances Mean,Eval shaped_distances Std,Eval shaped_distances Max,Eval shaped_distances Min,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.5714097468971514,0.0,0.5714097468971514,0.2796966376354935,1.1090484838622843,0.10225147556563992,0.6017858418217523,0.29753553509837066,1.1755038592082263,0.10225147556563992,0.5650001054280159,0.27953226936100567,1.1161831814427732,0.015312490121662548,0.5951492825068968,0.2975139768143363,1.1988412643252429,0.015312490121662548,0,0,4.134817123413086,4.134820938110352,0,0,0,0,0
50,0.34853196060132896,0.16,0.34853196060132896,0.24384740998049353,0.8891292110175817,0.0036845652397254863,0.5356069330069846,0.3758774486026056,1.255097706105405,0.0036845652397254863,0.37182416955888936,0.252277029951005,1.197870484811402,0.0036845652397254863,0.5495642823581737,0.36882237921655103,1.3173692913801565,0.0036845652397254863,0.11612649378511343,0.05731330586181429,0.058813187541952576,1.1020204776270581,0.546844291971051,0.5551761775064328,2000,23.9274685382843,28.06229519844055
50,0.3109196963272903,0.32,0.3109196963272903,0.2639073844964724,0.7758452148311058,0.011355336360615422,0.4777463166368505,0.3871914135533712,1.1563091418080893,0.011355336360615422,0.334761651463015,0.2693833196729127,1.0878251963438705,0.004944634237069865,0.4946234242994384,0.37767549416018215,1.2143525567671256,0.004944634237069865,0.06722550476644416,0.03306158003622524,0.03416392499593836,0.4363588514819135,0.21624998364568213,0.2201088716695026,4000,36.749271869659424,64.8115725517273
50,0.285160861433358,0.3,0.285160861433358,0.23898005947854817,0.8580285268566736,0.008569225497220773,0.42741030381548867,0.3703212736427019,1.2143072071694205,0.008569225497220773,0.31433106833037433,0.2508115757539805,1.161824391335431,0.004749445321025088,0.4497727468306728,0.36477182004545144,1.2849859618066333,0.004749445321025088,0.04348533007580073,0.021332978964958393,0.022152351513927356,0.2965776820309581,0.14642957044539212,0.1501481072348099,6000,37.17394280433655,101.98552560806274
50,0.3546801960259183,0.36,0.3546801960259183,0.285673287157604,0.8815339511910241,0.019970557746941703,0.5253712873145241,0.40643465457562744,1.2246649761120483,0.019970557746941703,0.3724936280834898,0.29012880817791953,1.138239689951645,0.004222866983906963,0.5328697551184494,0.3999779404630155,1.262684480953894,0.004222866983906963,0.025603310462950595,0.012528700024838793,0.013074610396481948,0.19343487445449353,0.09567539467214027,0.09775947490779546,8000,37.0339674949646,139.01949977874756
50,0.2302532868965482,0.5,0.2302532868965482,0.22834066516930188,0.6952186736079576,0.004318498969515272,0.3511908259791206,0.35110666947204233,0.995734745486242,0.004318498969515272,0.26636776161810105,0.24958728973134667,1.0926017471984686,0.004318498969515272,0.38185905467826387,0.34967706087270356,1.2086308789439804,0.004318498969515272,0.0226555002354742,0.011083406910340076,0.011572093291663227,0.19677743745661277,0.09685640975691681,0.09992102890150213,10000,37.125560998916626,176.14506673812866
50,0.35682681135474165,0.32,0.35682681135474165,0.42688903869272254,1.3591808906535778,0.0058532018244139465,0.442928658899018,0.4472771213033397,1.4000291726368763,0.0058532018244139465,0.3854569971811273,0.40770813579021775,1.3667619692245114,0.0033473031773621586,0.4701590372976163,0.4270883138007618,1.4049072810233307,0.0033473031773621586,0.016794526127922132,0.008193042867053744,0.008601483496880995,0.13359457463212476,0.06542574900144565,0.06816882231092561,12000,36.94787883758545,213.09295058250427
50,0.1472744891411259,0.76,0.1472744891411259,0.22123694615082767,0.7612285712584586,0.0021794599645520688,0.20763750601196612,0.3326716986334221,1.1225069629958229,0.0021794599645520688,0.19684277070487471,0.25109551699405225,1.1239960328376895,0.0021794599645519413,0.2553828138541254,0.3416279997170035,1.2355516162978344,0.0021794599645519413,0.012093742699816641,0.005906913436425891,0.006186829211118839,0.11377992642864967,0.05575448698386058,0.05802543838822952,14000,36.9262216091156,250.01917791366577
50,0.19734868445296652,0.6,0.19734868445296652,0.24449300641894497,0.7743764428574716,0.0063138087515456146,0.3034871550767352,0.3663721449734096,1.0410776009448461,0.0063138087515456146,0.26012427598773874,0.2692695986099749,1.0339011671321123,0.006313158193688789,0.3615340090410561,0.3625716496008117,1.115064484415566,0.006313158193688789,0.017771611569321118,0.008640555374094121,0.009131056342050817,0.09370019637479005,0.04574495503154882,0.04795524174060589,16000,37.27178168296814,287.29096508026123
50,0.18208674836463168,0.6,0.18208674836463168,0.252811288732594,0.8088162970927768,0.008600295117932841,0.27914344048539586,0.37353857121116874,1.1735828836660296,0.008600295117932841,0.23946777825496893,0.27191811375784314,1.1268051594206112,0.0005001631202657546,0.3319750184878441,0.3687761463225277,1.2487490698659254,0.0005001631202657546,0.010926318393116911,0.005313030509768242,0.005613287927089031,0.07497177020864577,0.036613580823420845,0.038358188778831466,18000,37.110002279281616,324.40097403526306
